SEQ_NAME	START	END	STRAND	NAME
chrXII	165305	166181	-	YLR008C
chrXII	166397	167264	+	YLR009W
chrXII	167194	167813	-	YLR010C
chrXII	169026	169972	+	YLR011W
chrXII	169982	170281	-	YLR012C
chrXII	171339	171764	+	YLR013W
chrXII	172268	174982	-	YLR014C
chrXII	175174	176927	+	YLR015W
chrXII	176701	177458	-	YLR016C
chrXII	177620	178701	+	YLR017W
chrXII	178607	179662	-	YLR018C
chrXII	179982	181735	+	YLR019W
chrXII	181612	183444	-	YLR020C
chrXII	183576	184210	+	YLR021W
chrXII	184112	184927	-	YLR022C
chrXII	185090	187251	-	YLR023C
chrXII	187663	193281	-	YLR024C
chrXII	194378	195304	+	YLR025W
chrXII	195341	196587	-	YLR026C
chrXII	196766	198113	-	YLR027C
chrXII	198784	199535	+	snR30
chrXII	199444	201468	-	YLR028C
chrXII	201841	202613	-	YLR029C
chrXII	203290	204081	+	YLR030W
chrXII	204225	204785	+	YLR031W
chrXII	204942	208552	+	YLR032W
chrXII	208708	210467	+	YLR033W
chrXII	210352	212098	-	YLR034C
chrXII	212103	214478	-	YLR035C
chrXII	215440	218907	-	YLR035C-A
chrXII	221324	222180	-	YLR036C
chrXII	222534	223246	-	YLR037C
chrXII	224604	225222	-	YLR038C
chrXII	225426	228596	-	YLR039C
chrXII	228770	229646	-	YLR040C
chrXII	229199	229940	+	YLR041W
chrXII	229860	230478	-	YLR042C
chrXII	231608	232059	-	YLR043C
chrXII	232313	234111	-	YLR044C
chrXII	234965	237761	-	YLR045C
chrXII	237952	239258	-	YLR046C
chrXII	238909	241655	-	YLR047C
chrXII	242190	243568	+	YLR048W
chrXII	243783	245363	-	YLR049C
chrXII	245495	246083	-	YLR050C
chrXII	246232	246998	-	YLR051C
chrXII	247195	248072	+	YLR052W
chrXII	247995	248448	-	YLR053C
chrXII	248717	250978	-	YLR054C
chrXII	251242	253119	-	YLR055C
chrXII	253792	255085	+	YLR056W
chrXII	255252	257945	+	YLR057W
chrXII	257843	259440	-	YLR058C
chrXII	259554	260517	-	YLR059C
chrXII	260950	262865	+	YLR060W
chrXII	263173	264039	+	YLR061W
chrXII	263577	263954	-	YLR062C
chrXII	264157	265254	+	YLR063W
chrXII	265443	266361	+	YLR064W
chrXII	266261	266950	-	YLR065C
chrXII	267134	267816	+	YLR066W
chrXII	267734	270800	-	YLR067C
chrXII	270983	271572	+	YLR068W
chrXII	271475	273934	-	YLR069C
chrXII	274141	275211	-	YLR070C
chrXII	275238	278678	-	YLR071C
chrXII	278842	280996	+	YLR072W
chrXII	280940	281741	-	YLR073C
chrXII	281889	282490	-	YLR074C
chrXII	282906	283733	+	YLR075W
chrXII	283185	283607	-	YLR076C
chrXII	283845	285794	+	YLR077W
chrXII	285659	286612	-	YLR078C
chrXII	286780	287828	+	YLR079W
chrXII	287898	289331	+	YLR080W
chrXII	290160	292024	+	YLR081W
chrXII	292045	293609	-	YLR082C
chrXII	293925	296258	-	YLR083C
chrXII	296498	300302	-	YLR084C
chrXII	300570	302022	-	YLR085C
chrXII	302187	306866	+	YLR086W
chrXII	306855	315731	-	YLR087C
chrXII	316075	318121	+	YLR088W
chrXII	318159	320319	-	YLR089C
chrXII	320679	322178	+	YLR090W
chrXII	322265	323442	+	YLR091W
chrXII	323544	326225	+	YLR092W
chrXII	326300	327488	-	YLR093C
chrXII	327611	329272	-	YLR094C
chrXII	329619	332144	-	YLR095C
chrXII	332590	336033	+	YLR096W
chrXII	336147	337346	-	YLR097C
chrXII	337382	339485	-	YLR098C
chrXII	339698	341028	-	YLR099C
chrXII	341291	341649	+	YLR099W-A
chrXII	341783	342933	+	YLR100W
chrXII	342566	342961	-	YLR101C
chrXII	342833	343780	-	YLR102C
chrXII	343911	346011	-	YLR103C
chrXII	346545	347041	+	YLR104W
chrXII	346963	348247	-	YLR105C
chrXII	348257	348511	-	snR79
chrXII	349006	363738	-	YLR106C
chrXII	364100	365434	+	YLR107W
chrXII	366525	368184	-	YLR108C
chrXII	368744	369379	+	YLR109W
chrXII	369611	370141	-	YLR110C
chrXII	370391	370723	+	YLR111W
chrXII	370748	371365	+	YLR112W
chrXII	371446	373061	+	YLR113W
chrXII	374547	377303	-	YLR114C
chrXII	377961	380712	+	YLR115W
chrXII	380855	382454	+	YLR116W
chrXII	382347	384546	-	YLR117C
chrXII	384622	385443	-	YLR118C
chrXII	385582	386243	+	YLR119W
chrXII	386100	388333	-	YLR120C
chrXII	388580	388789	+	YLR120W-A
chrXII	388601	390291	-	YLR121C
chrXII	390954	391331	-	YLR122C
chrXII	391078	391407	-	YLR123C
chrXII	391600	391944	+	YLR124W
chrXII	393484	393894	+	YLR125W
chrXII	394534	395593	-	YLR126C
chrXII	395598	398398	-	YLR127C
chrXII	398505	399684	+	YLR128W
chrXII	399601	402630	+	YLR129W
chrXII	402751	404169	-	YLR130C
chrXII	404436	406977	-	YLR131C
chrXII	406916	408182	-	YLR132C
chrXII	408415	410646	+	YLR133W
chrXII	410680	412537	+	YLR134W
chrXII	413217	415680	+	YLR135W
chrXII	415561	416699	-	YLR136C
chrXII	416999	418164	+	YLR137W
chrXII	418338	421467	+	YLR138W
chrXII	421380	423495	-	YLR139C
chrXII	423474	423800	+	YLR140W
chrXII	423683	424774	+	YLR141W
chrXII	425156	426662	+	YLR142W
chrXII	427318	429470	+	YLR143W
chrXII	429571	432029	-	YLR144C
chrXII	432159	432835	+	YLR145W
chrXII	432737	433755	-	YLR146C
chrXII	433843	434144	+	YLR146W-A
chrXII	434050	434494	-	YLR147C
chrXII	434603	437531	+	YLR148W
chrXII	437442	439882	-	YLR149C
chrXII	440370	440456	-	YLR149C-A
chrXII	440441	441415	+	YLR150W
chrXII	441449	442738	-	YLR151C
chrXII	442872	444760	-	YLR152C
chrXII	445263	447606	-	YLR153C
chrXII	447915	448397	-	YLR154C
chrXII	468827	468958	-	YLR154C-H
chrXII	469317	470405	-	YLR155C
chrXII	472113	472457	+	YLR156W
chrXII	472479	472610	-	YLR156C-A
chrXII	472969	474057	-	YLR157C
chrXII	475764	475976	+	YLR157W-D
chrXII	476333	481601	-	YLR157C-B
chrXII	480279	481601	-	YLR157C-A
chrXII	481873	482037	+	YLR157W-E
chrXII	482059	482190	-	YLR157C-C
chrXII	482549	483637	-	YLR158C
chrXII	485345	485689	+	YLR159W
chrXII	485711	485842	-	YLR159C-A
chrXII	486201	487289	-	YLR160C
chrXII	488997	489341	+	YLR161W
chrXII	489573	489929	+	YLR162W
chrXII	490406	490594	+	YLR162W-A
chrXII	491765	493282	-	YLR163C
chrXII	492812	492925	+	YLR163W-A
chrXII	493529	494490	+	YLR164W
chrXII	494371	495250	-	YLR165C
chrXII	495384	498080	-	YLR166C
chrXII	498890	499453	+	YLR167W
chrXII	499453	500295	-	YLR168C
chrXII	500335	500688	+	YLR169W
chrXII	500325	501096	-	YLR170C
chrXII	500733	501122	+	YLR171W
chrXII	501191	502195	-	YLR172C
chrXII	502355	504611	+	YLR173W
chrXII	504406	505928	+	YLR174W
chrXII	506105	507708	+	YLR175W
chrXII	507698	510206	-	YLR176C
chrXII	511005	513012	+	YLR177W
chrXII	513108	513851	-	YLR178C
chrXII	514014	514790	-	YLR179C
chrXII	515206	516658	+	YLR180W
chrXII	516577	517737	-	YLR181C
chrXII	517907	520472	+	YLR182W
chrXII	520393	522059	-	YLR183C
chrXII	522106	522453	+	YLR184W
chrXII	522642	523385	+	YLR185W
chrXII	523575	524450	+	YLR186W
chrXII	524634	528050	+	YLR187W
chrXII	528227	530525	+	YLR188W
chrXII	530668	534453	-	YLR189C
chrXII	534894	537060	+	YLR190W
chrXII	537223	538506	+	YLR191W
chrXII	538558	539638	-	YLR192C
chrXII	539843	540589	-	YLR193C
chrXII	540742	541593	-	YLR194C
chrXII	541866	543335	-	YLR195C
chrXII	543894	545824	+	YLR196W
chrXII	546061	547797	+	YLR197W
chrXII	547286	547645	-	YLR198C
chrXII	547706	548816	-	YLR199C
chrXII	548984	549483	+	YLR200W
chrXII	549411	550320	-	YLR201C
chrXII	550194	550636	-	YLR202C
chrXII	550533	552016	-	YLR203C
chrXII	552240	552751	+	YLR204W
chrXII	552663	553717	-	YLR205C
chrXII	554578	556419	+	YLR206W
chrXII	556779	559347	+	YLR207W
chrXII	559461	560714	+	YLR208W
chrXII	560612	561738	-	YLR209C
chrXII	561943	563563	+	YLR210W
chrXII	563429	564581	-	YLR211C
chrXII	564713	566296	-	YLR212C
chrXII	566535	567967	-	YLR213C
chrXII	568518	570758	+	YLR214W
chrXII	570671	571900	-	YLR215C
chrXII	571984	573242	-	YLR216C
chrXII	572837	573475	+	YLR217W
chrXII	573466	573918	-	YLR218C
chrXII	573956	576496	+	YLR219W
chrXII	576672	577974	+	YLR220W
chrXII	578160	579069	-	YLR221C
chrXII	579220	581790	-	YLR222C
chrXII	582006	582236	-	YLR222C-A
chrXII	582233	585490	-	YLR223C
chrXII	586317	587658	+	YLR224W
chrXII	587565	588962	-	YLR225C
chrXII	589295	590969	+	YLR226W
chrXII	590414	592237	-	YLR227C
chrXII	593438	598706	+	YLR227W-B
chrXII	593438	594760	+	YLR227W-A
chrXII	599930	602666	-	YLR228C
chrXII	604122	604996	-	YLR229C
chrXII	604574	604879	+	YLR230W
chrXII	605650	607146	-	YLR231C
chrXII	606830	607177	+	YLR232W
chrXII	607116	609570	-	YLR233C
chrXII	609743	612158	+	YLR234W
chrXII	611532	611930	-	YLR235C
chrXII	611794	612117	-	YLR236C
chrXII	612300	614349	+	YLR237W
chrXII	614677	616300	+	YLR238W
chrXII	616226	617333	-	YLR239C
chrXII	617485	620329	+	YLR240W
chrXII	620418	622889	+	YLR241W
chrXII	622885	623986	-	YLR242C
chrXII	624125	625094	+	YLR243W
chrXII	625112	626349	-	YLR244C
chrXII	626388	626948	-	YLR245C
chrXII	627117	628267	+	YLR246W
chrXII	628684	633354	-	YLR247C
chrXII	634197	636216	+	YLR248W
chrXII	636740	640084	+	YLR249W
chrXII	640273	641135	+	YLR250W
chrXII	641464	642057	+	YLR251W
chrXII	641957	642262	+	YLR252W
chrXII	642554	644428	+	YLR253W
chrXII	644327	645074	-	YLR254C
chrXII	645335	645982	-	YLR255C
chrXII	646415	650923	+	YLR256W
chrXII	651117	652439	+	YLR256W-A
chrXII	658622	659887	+	YLR257W
chrXII	660649	663192	+	YLR258W
chrXII	663190	665036	-	YLR259C
chrXII	665716	668075	+	YLR260W
chrXII	668237	668563	-	YLR261C
chrXII	668114	668968	-	YLR262C
chrXII	669373	669684	-	YLR262C-A
chrXII	669842	672900	+	YLR263W
chrXII	673109	673423	+	YLR264W
chrXII	673828	673944	-	YLR264C-A
chrXII	674427	675455	-	YLR265C
chrXII	675586	677747	-	YLR266C
chrXII	678144	680021	+	YLR267W
chrXII	680152	680965	+	YLR268W
chrXII	680866	681216	-	YLR269C
chrXII	681094	682451	+	YLR270W
chrXII	682588	683664	+	YLR271W
chrXII	683591	687254	-	YLR272C
chrXII	688924	691247	-	YLR273C
chrXII	691516	694014	+	YLR274W
chrXII	694323	695061	+	YLR275W
chrXII	694971	696926	-	YLR276C
chrXII	697093	699643	-	YLR277C
chrXII	699999	704024	-	YLR278C
chrXII	704309	704698	+	YLR279W
chrXII	704483	704833	-	YLR280C
chrXII	704493	704960	-	YLR281C
chrXII	705071	705412	-	YLR282C
chrXII	705162	706181	+	YLR283W
chrXII	706113	707083	-	YLR284C
chrXII	707354	708253	+	YLR285W
chrXII	708168	708338	-	YLR285C-A
chrXII	708277	710367	-	YLR286C
chrXII	708416	709049	+	YLR286W-A
chrXII	710728	712125	-	YLR287C
chrXII	712327	713177	-	YLR287C-A
chrXII	713343	714929	-	YLR288C
chrXII	715059	717162	+	YLR289W
chrXII	717031	718000	-	YLR290C
chrXII	718166	719494	-	YLR291C
chrXII	719634	720389	-	YLR292C
chrXII	720670	721467	-	YLR293C
chrXII	721735	722123	-	YLR294C
chrXII	721814	722412	-	YLR295C
chrXII	722709	723687	+	YLR296W
chrXII	723945	724729	+	YLR297W
chrXII	724652	725421	-	YLR298C
chrXII	725876	728180	+	YLR299W
chrXII	727911	728003	-	YLR299C-A
chrXII	728857	730553	+	YLR300W
chrXII	730795	731687	+	YLR301W
chrXII	732191	732553	-	YLR302C
chrXII	732501	733962	+	YLR303W
chrXII	734965	737587	-	YLR304C
chrXII	738161	743863	-	YLR305C
chrXII	744084	744917	+	YLR306W
chrXII	745543	746623	+	YLR307W
chrXII	746848	747111	-	YLR307C-A
chrXII	747937	748875	+	YLR308W
chrXII	748979	751782	-	YLR309C
chrXII	752224	756993	-	YLR310C
chrXII	757265	757612	-	YLR311C
chrXII	757602	758933	-	YLR312C
chrXII	759468	760363	+	YLR312W-A
chrXII	760303	762394	-	YLR313C
chrXII	762471	764202	-	YLR314C
chrXII	764754	765409	+	YLR315W
chrXII	765198	766382	-	YLR316C
chrXII	765361	766125	+	YLR317W
chrXII	766542	769196	+	YLR318W
chrXII	769136	771736	-	YLR319C
chrXII	771940	776304	+	YLR320W
chrXII	776257	777879	-	YLR321C
chrXII	777628	777942	+	YLR322W
chrXII	777999	778979	-	YLR323C
chrXII	779148	780842	+	YLR324W
chrXII	780902	781400	-	YLR325C
chrXII	782099	783024	+	YLR326W
chrXII	782946	783475	-	YLR327C
chrXII	784702	786289	+	YLR328W
chrXII	786442	787333	+	YLR329W
chrXII	787652	789824	+	YLR330W
chrXII	790669	791046	-	YLR331C
chrXII	790305	791995	+	YLR332W
chrXII	794266	794574	-	snR61
chrXII	794496	795206	-	snR55
chrXII	794496	795206	-	snR57
chrXII	795465	796367	-	YLR333C
chrXII	796698	797078	-	YLR334C
chrXII	797407	799688	+	YLR335W
chrXII	799660	802437	-	YLR336C
chrXII	802528	805171	-	YLR337C
chrXII	804346	805203	+	YLR338W
chrXII	805784	806335	-	YLR339C
chrXII	805827	806910	+	YLR340W
chrXII	807385	808818	+	YLR341W
chrXII	809997	815627	+	YLR342W
chrXII	815337	816002	+	YLR342W-A
chrXII	816094	817761	+	YLR343W
chrXII	819295	820242	+	YLR344W
chrXII	820440	822123	+	YLR345W
chrXII	822134	822653	-	YLR346C
chrXII	823497	826533	-	YLR347C
chrXII	824789	824929	+	YLR347W-A
chrXII	826907	827900	-	YLR348C
chrXII	827521	828027	+	YLR349W
chrXII	828683	829485	+	YLR350W
chrXII	829362	830367	-	YLR351C
chrXII	831001	833636	+	YLR352W
chrXII	833871	836315	+	YLR353W
chrXII	836187	837398	-	YLR354C
chrXII	837848	839332	-	YLR355C
chrXII	840290	841025	+	YLR356W
chrXII	841275	844191	+	YLR357W
chrXII	843487	844050	-	YLR358C
chrXII	844175	845864	+	YLR359W
chrXII	846029	847561	+	YLR360W
chrXII	847023	849145	-	YLR361C
chrXII	849214	849682	-	YLR361C-A
chrXII	849836	852132	+	YLR362W
chrXII	852064	853194	-	YLR363C
chrXII	853451	853863	+	YLR363W-A
chrXII	854012	854444	+	YLR364W
chrXII	855199	855531	+	YLR365W
chrXII	855523	855645	-	YLR364C-A
chrXII	855538	855843	+	YLR366W
chrXII	856435	857371	+	YLR367W
chrXII	856709	857057	+	snR44
chrXII	857486	859379	+	YLR368W
chrXII	859552	861525	+	YLR369W
chrXII	861550	862294	-	YLR370C
chrXII	862714	866784	+	YLR371W
chrXII	867210	868493	+	YLR372W
chrXII	868576	871383	-	YLR373C
chrXII	871453	871842	-	YLR374C
chrXII	871665	872820	+	YLR375W
chrXII	872731	873588	-	YLR376C
chrXII	873746	874792	-	YLR377C
chrXII	875580	877383	-	YLR378C
chrXII	876922	877296	+	YLR379W
chrXII	878179	879643	+	YLR380W
chrXII	879672	881941	+	YLR381W
chrXII	881992	884833	-	YLR382C
chrXII	885206	888704	+	YLR383W
chrXII	888782	892885	-	YLR384C
chrXII	892992	893390	-	YLR385C
chrXII	893606	896380	+	YLR386W
chrXII	896280	897724	-	YLR387C
chrXII	898645	898914	+	YLR388W
chrXII	899180	899503	+	snR34
chrXII	899483	902652	-	YLR389C
chrXII	903113	903480	+	YLR390W
chrXII	903676	904661	+	YLR390W-A
chrXII	904657	906476	-	YLR392C
chrXII	907013	908083	+	YLR393W
chrXII	907469	909482	+	YLR394W
chrXII	909435	910008	-	YLR395C
chrXII	910198	912367	-	YLR396C
chrXII	912447	914924	-	YLR397C
chrXII	915084	919059	-	YLR398C
chrXII	919201	921642	-	YLR399C
chrXII	920869	920973	+	YLR399W-A
chrXII	921941	922558	+	YLR400W
chrXII	922397	924490	-	YLR401C
chrXII	924928	925413	+	YLR402W
chrXII	925568	927619	+	YLR403W
chrXII	928706	929650	+	YLR404W
chrXII	929782	931040	+	YLR405W
chrXII	930878	931781	-	YLR406C
chrXII	932233	932810	-	YLR406C-A
chrXII	932723	933878	+	YLR407W
chrXII	933772	934236	-	YLR408C
chrXII	934363	937266	-	YLR409C
chrXII	937541	940981	+	YLR410W
chrXII	941483	946796	+	YLR410W-B
chrXII	941483	942799	+	YLR410W-A
chrXII	947259	948147	+	YLR411W
chrXII	948342	949264	+	YLR412W
chrXII	950267	950473	-	YLR412C-A
chrXII	951106	953319	+	YLR413W
chrXII	953233	954254	-	YLR414C
chrXII	954259	954597	-	YLR415C
chrXII	954491	954889	-	YLR416C
chrXII	954923	956841	+	YLR417W
chrXII	956673	958155	-	YLR418C
chrXII	958367	962817	+	YLR419W
chrXII	963765	964955	+	YLR420W
chrXII	964883	965597	-	YLR421C
chrXII	965897	971695	+	YLR422W
chrXII	971694	973215	-	YLR423C
chrXII	973374	975618	+	YLR424W
chrXII	982894	986817	+	YLR425W
chrXII	987037	988191	+	YLR426W
chrXII	988334	990612	+	YLR427W
chrXII	990487	991034	-	YLR428C
chrXII	990746	992857	+	YLR429W
chrXII	993434	1000129	+	YLR430W
chrXII	1000134	1001860	-	YLR431C
chrXII	1002441	1004227	+	YLR432W
chrXII	1004084	1006122	-	YLR433C
chrXII	1006025	1006408	-	YLR434C
chrXII	1006299	1007145	+	YLR435W
chrXII	1007401	1011329	-	YLR436C
chrXII	1011468	1012092	-	YLR437C
chrXII	1012459	1012686	-	YLR437C-A
chrXII	1012466	1013884	+	YLR438W
chrXII	1013824	1014240	-	YLR438C-A
chrXII	1014441	1015589	+	YLR439W
chrXII	1015453	1017766	-	YLR440C
chrXII	1017924	1018936	-	YLR441C
chrXII	1019216	1022289	-	YLR442C
chrXII	1022454	1024072	+	YLR443W
chrXII	1023686	1023988	-	YLR444C
chrXII	1024189	1024837	+	YLR445W
chrXII	1025128	1026536	+	YLR446W
chrXII	1026704	1027938	-	YLR447C
chrXII	1028838	1029925	+	YLR448W
chrXII	1030795	1032101	+	YLR449W
chrXII	1032469	1035853	+	YLR450W
chrXII	1036001	1038944	+	YLR451W
chrXII	1039054	1041512	-	YLR452C
chrXII	1041799	1042986	-	YLR453C
chrXII	1043998	1051884	+	YLR454W
chrXII	1053393	1054954	+	YLR455W
chrXII	1055058	1055752	+	YLR456W
chrXII	1055634	1056780	-	YLR457C
chrXII	1056455	1056835	+	YLR458W
chrXII	1057322	1058575	+	YLR459W
chrXII	1059700	1060933	-	YLR460C
chrXII	1062919	1063281	+	YLR461W
chrXII	1065956	1066564	+	YLR462W
chrXII	1066265	1066816	-	YLR463C
chrXII	1066572	1067501	+	YLR464W
chrXII	1067045	1067353	-	YLR465C
chrXII	1067087	1071235	+	YLR466W
chrXII	1070387	1070869	-	YLR466C-A
chrXII	1071594	1071710	-	YLR466C-B
chrXII	1072508	1077898	+	YLR467W
chrXII	1077050	1077532	-	YLR467C-A
chrXIII	461	4684	-	YML133C
chrXIII	827	1309	+	YML133W-B
chrXIII	1610	2185	+	YML133W-A
chrXIII	7244	8383	+	YML132W
chrXIII	10158	11488	+	YML131W
chrXIII	11389	13275	-	YML130C
chrXIII	14345	14775	-	YML129C
chrXIII	14948	16724	-	YML128C
chrXIII	16984	18986	+	YML127W
chrXIII	18844	20487	-	YML126C
chrXIII	20685	21722	-	YML125C
chrXIII	21905	23710	-	YML124C
chrXIII	23888	25839	-	YML123C
chrXIII	25855	26413	-	YML122C
chrXIII	26867	28044	+	YML121W
chrXIII	27902	29867	-	YML120C
chrXIII	30591	31744	+	YML119W
chrXIII	32221	33888	+	YML118W
chrXIII	34098	37816	+	YML117W
chrXIII	37280	37816	+	YML116W-A
chrXIII	38115	39977	+	YML116W
chrXIII	40010	41837	-	YML115C
chrXIII	41973	43754	-	YML114C
chrXIII	44007	44935	+	YML113W
chrXIII	45036	46039	+	YML112W
chrXIII	46942	49704	+	YML111W
chrXIII	49851	50981	-	YML110C
chrXIII	51587	54548	+	YML109W
chrXIII	54733	55310	+	YML108W
chrXIII	55236	56282	-	YML107C
chrXIII	56468	57518	+	YML106W
chrXIII	57756	58718	-	YML105C
chrXIII	58879	62358	-	YML104C
chrXIII	62582	67549	-	YML103C
chrXIII	67658	67936	-	snR85
chrXIII	68265	69753	+	YML102W
chrXIII	69345	69747	-	YML101C-A
chrXIII	69697	70139	-	YML101C
chrXIII	69683	70548	+	YML100W-A
chrXIII	70583	74035	+	YML100W
chrXIII	74229	74558	+	YML099W-A
chrXIII	74258	76996	-	YML099C
chrXIII	77243	77896	+	YML098W
chrXIII	78250	79739	-	YML097C
chrXIII	79885	81607	+	YML096W
chrXIII	81246	82139	-	YML095C
chrXIII	82219	82620	-	YML094C-A
chrXIII	82263	82944	+	YML094W
chrXIII	83066	85943	+	YML093W
chrXIII	85879	86760	-	YML092C
chrXIII	87123	90731	-	YML091C
chrXIII	90744	91130	+	YML090W
chrXIII	90806	91581	-	YML089C
chrXIII	92203	94300	+	YML088W
chrXIII	94322	95379	-	YML087C
chrXIII	95675	97527	-	YML086C
chrXIII	97768	99451	-	YML085C
chrXIII	99489	99797	+	YML084W
chrXIII	99794	101050	-	YML083C
chrXIII	101807	103953	+	YML082W
chrXIII	103875	104221	-	YML081C-A
chrXIII	104634	108588	+	YML081W
chrXIII	108682	110185	+	YML080W
chrXIII	110238	110909	+	YML079W
chrXIII	110977	111701	+	YML078W
chrXIII	111865	112470	+	YML077W
chrXIII	112356	115363	-	YML076C
chrXIII	115625	118976	-	YML075C
chrXIII	119988	121350	-	YML074C
chrXIII	123150	124197	-	YML073C
chrXIII	124579	129324	-	YML072C
chrXIII	129705	131648	-	YML071C
chrXIII	133431	135299	+	YML070W
chrXIII	135443	137225	+	YML069W
chrXIII	137474	139092	+	YML068W
chrXIII	139031	140234	-	YML067C
chrXIII	140424	141533	-	YML066C
chrXIII	142116	145045	+	YML065W
chrXIII	144942	145962	-	YML064C
chrXIII	146456	147287	+	YML063W
chrXIII	147425	148715	-	YML062C
chrXIII	148883	151682	-	YML061C
chrXIII	151792	153168	+	YML060W
chrXIII	153219	158258	-	YML059C
chrXIII	158711	159098	+	YML058W-A
chrXIII	159361	159961	+	YML058W
chrXIII	160023	160412	-	YML057C-A
chrXIII	160092	162115	+	YML057W
chrXIII	162106	164230	-	YML056C
chrXIII	163412	163620	-	snR54
chrXIII	164754	165381	+	YML055W
chrXIII	165445	167351	-	YML054C
chrXIII	167623	167781	-	YML054C-A
chrXIII	169071	169837	-	YML053C
chrXIII	170372	171415	+	YML052W
chrXIII	171564	173001	+	YML051W
chrXIII	173129	174194	+	YML050W
chrXIII	174220	178305	-	YML049C
chrXIII	178381	179830	+	YML048W
chrXIII	179893	180258	+	YML047W-A
chrXIII	180017	181075	-	YML047C
chrXIII	181381	183431	+	YML046W
chrXIII	184461	185783	+	YML045W-A
chrXIII	184461	189729	+	YML045W
chrXIII	190105	191929	-	YML043C
chrXIII	192788	194800	+	YML042W
chrXIII	194830	195782	-	YML041C
chrXIII	196628	197950	+	YML040W
chrXIII	196628	201896	+	YML039W
chrXIII	202560	204257	-	YML038C
chrXIII	204386	205408	-	YML037C
chrXIII	205607	206345	+	YML036W
chrXIII	206263	209024	-	YML035C
chrXIII	209428	209826	-	YML034C-A
chrXIII	209457	212323	+	YML034W
chrXIII	212216	213970	-	YML032C
chrXIII	214086	214421	-	YML031C-A
chrXIII	214147	216232	+	YML031W
chrXIII	216412	217146	+	YML030W
chrXIII	217282	220204	+	YML029W
chrXIII	220109	220834	+	YML028W
chrXIII	221335	222733	+	YML027W
chrXIII	222778	223850	-	YML026C
chrXIII	224300	225407	-	YML025C
chrXIII	225863	226758	+	YML024W
chrXIII	226945	228708	-	YML023C
chrXIII	228915	229708	+	YML022W
chrXIII	229590	230804	-	YML021C
chrXIII	230955	233317	+	YML020W
chrXIII	233444	234716	+	YML019W
chrXIII	234643	236083	-	YML018C
chrXIII	236506	239059	+	YML017W
chrXIII	239458	241536	-	YML016C
chrXIII	241868	243059	-	YML015C
chrXIII	243215	244160	+	YML014W
chrXIII	244124	246106	+	YML013W
chrXIII	245537	245914	-	YML012C-A
chrXIII	246075	246883	+	YML012W
chrXIII	246781	247464	-	YML011C
chrXIII	247655	250971	+	YML010W
chrXIII	250375	251094	+	YML009W-B
chrXIII	250675	251001	-	YML009C-A
chrXIII	251162	251558	-	YML009C
chrXIII	251750	253024	-	YML008C
chrXIII	252999	253293	-	YML007C-A
chrXIII	253686	256019	+	YML007W
chrXIII	256018	258570	-	YML006C
chrXIII	260214	261667	+	YML005W
chrXIII	261569	262700	-	YML004C
chrXIII	263483	264355	+	YML003W
chrXIII	264300	266933	+	YML002W
chrXIII	267081	267879	+	YML001W
chrXIII	268860	271487	-	YMR001C
chrXIII	271193	271543	-	YMR001C-A
chrXIII	272159	272907	+	YMR002W
chrXIII	273077	273789	+	YMR003W
chrXIII	273957	275700	+	YMR004W
chrXIII	275974	277296	+	YMR005W
chrXIII	277460	279739	-	YMR006C
chrXIII	279948	280509	+	YMR007W
chrXIII	280347	282692	-	YMR008C
chrXIII	284049	284721	+	YMR009W
chrXIII	284872	286749	+	YMR010W
chrXIII	288041	289819	+	YMR011W
chrXIII	291006	295103	+	YMR012W
chrXIII	295092	296808	-	YMR013C
chrXIII	296471	296620	-	YMR013C-A
chrXIII	297277	297594	+	snR78
chrXIII	297506	297997	+	snR77
chrXIII	297506	297997	+	snR76
chrXIII	297506	297997	+	snR75
chrXIII	298137	298219	+	snR74
chrXIII	298307	298475	+	snR73
chrXIII	298307	298475	+	YMR013W-A
chrXIII	298137	298647	+	snR72
chrXIII	298842	300550	+	YMR014W
chrXIII	300679	302539	-	YMR015C
